"COMUNA","BARRIO","PERIODO","MES","Atropello","Caída Ocupante","Choque","Incendio","Otro","Volcamiento","nro.accidentes"
"Manrique","Versalles No. 2",2014,3,1,0,0,0,0,0,1
"Manrique","Versalles No. 2",2014,5,1,0,0,0,0,0,1
"Manrique","Versalles No. 2",2014,7,1,1,0,0,0,0,2
"Manrique","Versalles No. 2",2014,9,1,0,1,0,0,0,2
"Manrique","Versalles No. 2",2014,10,0,0,2,0,0,0,2
"Manrique","Versalles No. 2",2014,11,0,0,1,0,0,0,1
"Manrique","Versalles No. 2",2015,2,1,0,0,0,0,0,1
"Manrique","Versalles No. 2",2015,3,0,0,2,0,0,0,2
"Manrique","Versalles No. 2",2015,4,0,0,1,0,0,0,1
"Manrique","Versalles No. 2",2015,5,0,0,1,0,0,0,1
"Manrique","Versalles No. 2",2015,7,2,0,0,0,0,0,2
"Manrique","Versalles No. 2",2015,8,0,2,1,0,0,0,3
"Manrique","Versalles No. 2",2015,11,0,0,1,0,0,0,1
"Manrique","Versalles No. 2",2016,1,0,0,2,0,0,0,2
"Manrique","Versalles No. 2",2016,3,0,0,1,0,0,0,1
"Manrique","Versalles No. 2",2016,6,1,0,0,0,0,0,1
"Manrique","Versalles No. 2",2016,7,0,0,2,0,0,0,2
"Manrique","Versalles No. 2",2016,8,1,0,0,0,0,0,1
"Manrique","Versalles No. 2",2016,9,1,0,0,0,0,0,1
"Manrique","Versalles No. 2",2016,11,0,0,0,0,1,0,1
"Manrique","Versalles No. 2",2017,1,0,0,0,0,0,1,1
"Manrique","Versalles No. 2",2017,2,0,1,0,0,0,0,1
"Manrique","Versalles No. 2",2017,3,0,1,2,0,0,0,3
"Manrique","Versalles No. 2",2017,5,0,1,1,0,0,0,2
"Manrique","Versalles No. 2",2017,6,0,0,1,0,0,0,1
"Manrique","Versalles No. 2",2017,7,1,0,0,0,0,0,1
"Manrique","Versalles No. 2",2017,8,1,0,0,0,1,1,3
"Manrique","Versalles No. 2",2017,9,1,0,0,0,0,0,1
"Manrique","Versalles No. 2",2017,10,1,0,1,0,0,0,2
"Manrique","Versalles No. 2",2018,1,0,0,1,0,0,0,1
"Manrique","Versalles No. 2",2018,2,0,0,2,0,0,0,2
"Manrique","Versalles No. 2",2018,4,0,0,0,0,1,0,1
"Manrique","Versalles No. 2",2018,5,1,0,0,0,0,0,1
"Manrique","Versalles No. 2",2018,8,1,0,1,0,0,0,2
"Manrique","Versalles No. 2",2018,10,1,0,1,0,0,0,2
"Manrique","Versalles No. 2",2018,11,0,0,1,0,1,0,2
"Manrique","Versalles No. 2",2019,1,0,0,1,0,0,0,1
"Manrique","Versalles No. 2",2019,3,0,1,1,0,0,0,2
"Manrique","Versalles No. 2",2019,4,0,0,0,0,1,0,1
"Manrique","Versalles No. 2",2019,5,1,0,0,0,0,0,1
"Manrique","Versalles No. 2",2019,6,0,0,2,0,1,0,3
"Manrique","Versalles No. 2",2019,7,1,1,1,0,1,0,4
"Manrique","Versalles No. 2",2019,8,1,0,0,0,0,0,1
"Manrique","Versalles No. 2",2019,9,1,2,0,0,0,0,3
"Manrique","Versalles No. 2",2019,10,1,0,1,0,0,0,2
"Manrique","Versalles No. 2",2019,11,0,1,1,0,0,0,2
"Manrique","Versalles No. 2",2019,12,1,0,0,0,1,0,2
"Popular","Aldea Pablo VI",2014,1,0,0,1,0,1,0,2
"Popular","Aldea Pablo VI",2014,2,0,0,1,0,0,0,1
"Popular","Aldea Pablo VI",2014,3,0,0,2,0,0,0,2
"Popular","Aldea Pablo VI",2014,4,1,1,0,0,0,0,2
"Popular","Aldea Pablo VI",2014,5,1,0,0,0,1,0,2
"Popular","Aldea Pablo VI",2014,6,1,0,1,0,0,0,2
"Popular","Aldea Pablo VI",2014,7,1,0,0,0,0,0,1
"Popular","Aldea Pablo VI",2014,8,0,0,0,0,1,0,1
"Popular","Aldea Pablo VI",2014,9,0,0,2,0,1,0,3
"Popular","Aldea Pablo VI",2014,11,0,1,0,0,0,0,1
"Popular","Aldea Pablo VI",2015,1,1,0,1,0,0,0,2
"Popular","Aldea Pablo VI",2015,2,1,0,0,0,0,0,1
"Popular","Aldea Pablo VI",2015,3,0,0,1,0,0,0,1
"Popular","Aldea Pablo VI",2015,4,0,0,0,0,0,1,1
"Popular","Aldea Pablo VI",2015,5,0,0,1,0,0,0,1
"Popular","Aldea Pablo VI",2015,6,1,0,0,0,0,0,1
"Popular","Aldea Pablo VI",2015,7,1,0,2,0,0,0,3
"Popular","Aldea Pablo VI",2015,8,1,0,0,0,0,0,1
"Popular","Aldea Pablo VI",2015,9,0,0,1,0,0,0,1
"Popular","Aldea Pablo VI",2015,11,1,0,0,0,0,0,1
"Popular","Aldea Pablo VI",2015,12,1,0,1,0,0,0,2
"Popular","Aldea Pablo VI",2016,1,0,2,0,0,1,0,3
"Popular","Aldea Pablo VI",2016,2,1,0,0,0,0,0,1
"Popular","Aldea Pablo VI",2016,3,1,0,0,0,0,0,1
"Popular","Aldea Pablo VI",2016,4,1,0,2,0,0,0,3
"Popular","Aldea Pablo VI",2016,5,0,1,0,0,0,0,1
"Popular","Aldea Pablo VI",2016,7,1,0,1,0,0,0,2
"Popular","Aldea Pablo VI",2016,8,1,1,0,0,0,0,2
"Popular","Aldea Pablo VI",2016,9,2,1,0,0,0,0,3
"Popular","Aldea Pablo VI",2016,10,1,0,1,0,0,0,2
"Popular","Aldea Pablo VI",2016,11,1,0,0,0,0,0,1
"Popular","Aldea Pablo VI",2016,12,0,0,0,0,1,0,1
"Popular","Aldea Pablo VI",2017,1,0,0,0,0,1,0,1
"Popular","Aldea Pablo VI",2017,2,1,0,2,0,0,0,3
"Popular","Aldea Pablo VI",2017,3,0,0,1,0,0,0,1
"Popular","Aldea Pablo VI",2017,4,0,1,0,0,0,0,1
"Popular","Aldea Pablo VI",2017,5,1,0,1,0,0,0,2
"Popular","Aldea Pablo VI",2017,7,2,0,0,0,0,0,2
"Popular","Aldea Pablo VI",2017,11,0,0,1,0,0,0,1
"Popular","Aldea Pablo VI",2018,1,2,0,0,0,0,0,2
"Popular","Aldea Pablo VI",2018,2,0,1,1,0,0,0,2
"Popular","Aldea Pablo VI",2018,3,0,0,2,0,0,0,2
"Popular","Aldea Pablo VI",2018,4,1,0,0,0,0,0,1
"Popular","Aldea Pablo VI",2018,6,0,0,1,0,0,0,1
"Popular","Aldea Pablo VI",2018,7,0,1,2,0,0,0,3
"Popular","Aldea Pablo VI",2018,8,0,0,2,0,1,0,3
"Popular","Aldea Pablo VI",2018,9,0,1,2,0,0,0,3
"Popular","Aldea Pablo VI",2018,11,0,1,0,0,0,0,1
"Popular","Aldea Pablo VI",2018,12,0,0,2,0,0,0,2
"Popular","Aldea Pablo VI",2019,2,1,0,2,0,0,0,3
"Popular","Aldea Pablo VI",2019,3,1,1,0,0,0,0,2
"Popular","Aldea Pablo VI",2019,7,1,0,1,0,0,0,2
"Popular","Aldea Pablo VI",2019,8,0,0,3,0,0,0,3
"Popular","Aldea Pablo VI",2019,9,1,0,0,0,0,0,1
"Popular","Aldea Pablo VI",2019,10,0,2,0,0,0,1,3
"Popular","Aldea Pablo VI",2019,11,0,1,0,0,0,0,1
"Popular","Aldea Pablo VI",2019,12,1,1,0,0,0,1,3
"Popular","Carpinelo",2014,1,0,1,0,0,1,0,2
"Popular","Carpinelo",2014,2,1,0,0,0,1,0,2
"Popular","Carpinelo",2014,3,1,0,1,0,0,0,2
"Popular","Carpinelo",2014,4,2,0,1,0,0,0,3
"Popular","Carpinelo",2014,5,1,0,1,0,1,0,3
"Popular","Carpinelo",2014,6,1,0,0,0,0,0,1
"Popular","Carpinelo",2014,7,0,1,1,0,0,0,2
"Popular","Carpinelo",2014,8,0,0,0,0,2,0,2
"Popular","Carpinelo",2014,10,1,0,0,0,0,0,1
"Popular","Carpinelo",2015,1,0,0,1,0,0,0,1
"Popular","Carpinelo",2015,2,0,0,0,0,0,1,1
"Popular","Carpinelo",2015,3,0,1,1,0,0,0,2
"Popular","Carpinelo",2015,4,1,0,1,0,0,0,2
"Popular","Carpinelo",2015,5,1,2,1,0,2,0,6
"Popular","Carpinelo",2015,6,2,1,1,0,0,0,4
"Popular","Carpinelo",2015,7,2,0,1,0,0,0,3
"Popular","Carpinelo",2015,9,1,0,1,0,0,1,3
"Popular","Carpinelo",2015,10,0,0,1,0,0,1,2
"Popular","Carpinelo",2015,11,1,0,1,0,0,1,3
"Popular","Carpinelo",2015,12,2,0,0,0,0,0,2
"Popular","Carpinelo",2016,1,1,0,0,0,0,0,1
"Popular","Carpinelo",2016,3,2,0,0,0,0,0,2
"Popular","Carpinelo",2016,4,1,0,0,0,0,0,1
"Popular","Carpinelo",2016,5,1,0,3,0,1,0,5
"Popular","Carpinelo",2016,6,1,0,0,0,0,0,1
"Popular","Carpinelo",2016,7,1,0,1,0,0,0,2
"Popular","Carpinelo",2016,8,1,1,2,0,1,0,5
"Popular","Carpinelo",2016,9,1,0,1,0,1,0,3
"Popular","Carpinelo",2016,10,1,1,0,0,1,0,3
"Popular","Carpinelo",2016,12,1,0,0,0,0,0,1
"Popular","Carpinelo",2017,1,0,0,0,0,1,1,2
"Popular","Carpinelo",2017,2,1,0,0,0,0,0,1
"Popular","Carpinelo",2017,4,0,0,1,0,0,0,1
"Popular","Carpinelo",2017,7,2,0,0,0,0,0,2
"Popular","Carpinelo",2017,8,0,1,0,0,0,0,1
"Popular","Carpinelo",2017,9,2,0,1,0,0,0,3
"Popular","Carpinelo",2017,10,2,0,0,0,0,0,2
"Popular","Carpinelo",2017,11,0,0,2,0,0,0,2
"Popular","Carpinelo",2017,12,0,1,0,0,0,0,1
"Popular","Carpinelo",2018,1,0,1,1,0,0,0,2
"Popular","Carpinelo",2018,2,0,0,1,0,0,0,1
"Popular","Carpinelo",2018,3,1,0,0,0,0,0,1
"Popular","Carpinelo",2018,4,0,0,0,0,1,0,1
"Popular","Carpinelo",2018,5,1,0,0,0,0,0,1
"Popular","Carpinelo",2018,6,0,1,1,0,1,0,3
"Popular","Carpinelo",2018,7,0,0,1,0,0,0,1
"Popular","Carpinelo",2018,8,0,1,0,0,0,1,2
"Popular","Carpinelo",2018,9,1,1,0,0,0,0,2
"Popular","Carpinelo",2018,10,1,0,1,0,0,0,2
"Popular","Carpinelo",2018,11,0,0,0,0,1,1,2
"Popular","Carpinelo",2018,12,0,0,1,0,0,0,1
"Popular","Carpinelo",2019,1,0,0,0,0,1,0,1
"Popular","Carpinelo",2019,2,0,0,1,0,1,0,2
"Popular","Carpinelo",2019,3,0,1,1,0,0,0,2
"Popular","Carpinelo",2019,4,1,2,0,0,0,1,4
"Popular","Carpinelo",2019,6,0,1,0,0,0,0,1
"Popular","Carpinelo",2019,7,0,0,2,0,1,0,3
"Popular","Carpinelo",2019,8,0,0,0,0,2,1,3
"Popular","Carpinelo",2019,9,1,0,0,0,0,1,2
"Popular","Carpinelo",2019,10,0,0,1,0,0,0,1
"Popular","Carpinelo",2019,11,2,0,1,0,0,0,3
"Popular","Carpinelo",2019,12,0,0,1,0,2,1,4
"Popular","El Compromiso",2014,1,0,0,1,0,0,0,1
"Popular","El Compromiso",2014,2,2,0,0,0,0,0,2
"Popular","El Compromiso",2014,3,2,0,2,0,0,0,4
"Popular","El Compromiso",2014,4,1,0,0,0,0,0,1
"Popular","El Compromiso",2014,5,1,0,0,0,0,0,1
"Popular","El Compromiso",2014,6,2,0,1,0,0,0,3
"Popular","El Compromiso",2014,7,0,0,3,0,0,0,3
"Popular","El Compromiso",2014,8,0,1,1,0,0,0,2
"Popular","El Compromiso",2014,10,0,1,0,0,0,0,1
"Popular","El Compromiso",2014,12,1,0,1,0,0,0,2
"Popular","El Compromiso",2015,1,0,0,0,0,1,0,1
"Popular","El Compromiso",2015,3,2,0,0,0,0,0,2
"Popular","El Compromiso",2015,6,0,0,1,0,0,0,1
"Popular","El Compromiso",2015,7,0,0,2,0,0,0,2
"Popular","El Compromiso",2015,9,2,1,0,0,0,0,3
"Popular","El Compromiso",2015,12,2,0,0,0,1,0,3
"Popular","El Compromiso",2016,1,1,0,0,0,0,0,1
"Popular","El Compromiso",2016,2,0,0,2,0,0,0,2
"Popular","El Compromiso",2016,3,0,1,1,0,0,0,2
"Popular","El Compromiso",2016,4,0,0,1,0,0,0,1
"Popular","El Compromiso",2016,6,1,0,1,0,0,0,2
"Popular","El Compromiso",2016,7,0,0,2,0,0,0,2
"Popular","El Compromiso",2016,8,0,0,1,0,0,0,1
"Popular","El Compromiso",2016,9,2,0,1,0,0,1,4
"Popular","El Compromiso",2016,10,0,0,2,0,1,0,3
"Popular","El Compromiso",2016,11,1,0,0,0,0,0,1
"Popular","El Compromiso",2017,3,1,0,0,0,0,0,1
"Popular","El Compromiso",2017,4,0,0,1,0,0,0,1
"Popular","El Compromiso",2017,5,0,0,1,0,0,0,1
"Popular","El Compromiso",2017,6,0,0,1,0,0,0,1
"Popular","El Compromiso",2017,7,0,0,0,0,1,0,1
"Popular","El Compromiso",2017,8,1,1,1,0,1,0,4
"Popular","El Compromiso",2017,9,0,1,1,0,0,0,2
"Popular","El Compromiso",2017,10,1,0,4,0,0,1,6
"Popular","El Compromiso",2017,11,2,0,0,0,0,1,3
"Popular","El Compromiso",2017,12,0,0,2,0,0,0,2
"Popular","El Compromiso",2018,1,0,1,0,0,0,1,2
"Popular","El Compromiso",2018,3,0,0,1,0,0,0,1
"Popular","El Compromiso",2018,4,1,0,4,0,0,0,5
"Popular","El Compromiso",2018,5,2,0,2,0,0,0,4
"Popular","El Compromiso",2018,6,2,0,1,0,0,0,3
"Popular","El Compromiso",2018,7,1,0,3,0,1,0,5
"Popular","El Compromiso",2018,8,3,0,2,0,0,0,5
"Popular","El Compromiso",2018,9,0,0,3,0,0,0,3
"Popular","El Compromiso",2018,10,1,0,1,0,0,0,2
"Popular","El Compromiso",2018,11,1,0,2,0,0,0,3
"Popular","El Compromiso",2018,12,0,0,2,0,0,0,2
"Popular","El Compromiso",2019,3,1,0,0,0,0,0,1
"Popular","El Compromiso",2019,4,0,0,1,0,1,0,2
"Popular","El Compromiso",2019,5,0,0,1,0,0,0,1
"Popular","El Compromiso",2019,6,3,0,0,0,0,0,3
"Popular","El Compromiso",2019,7,0,0,1,0,0,0,1
"Popular","El Compromiso",2019,8,0,0,2,0,1,0,3
"Popular","El Compromiso",2019,9,0,0,1,0,0,0,1
"Popular","El Compromiso",2019,10,1,0,1,0,0,0,2
"Popular","El Compromiso",2019,11,0,1,3,0,0,0,4
"Popular","El Compromiso",2019,12,0,1,2,0,2,0,5
"Popular","Granizal",2014,1,3,0,1,0,0,0,4
"Popular","Granizal",2014,2,0,1,4,0,1,1,7
"Popular","Granizal",2014,3,0,1,9,0,1,0,11
"Popular","Granizal",2014,4,1,0,3,0,0,0,4
"Popular","Granizal",2014,5,1,0,2,0,1,0,4
"Popular","Granizal",2014,6,3,0,2,0,1,1,7
"Popular","Granizal",2014,7,4,1,3,0,0,0,8
"Popular","Granizal",2014,8,2,0,4,0,1,0,7
"Popular","Granizal",2014,9,3,0,3,0,2,0,8
"Popular","Granizal",2014,10,2,0,3,0,0,0,5
"Popular","Granizal",2014,11,2,3,5,0,0,1,11
"Popular","Granizal",2014,12,0,0,3,0,0,0,3
"Popular","Granizal",2015,1,4,0,1,0,1,0,6
"Popular","Granizal",2015,2,0,1,0,0,0,0,1
"Popular","Granizal",2015,3,1,1,5,0,2,0,9
"Popular","Granizal",2015,4,2,1,4,0,0,0,7
"Popular","Granizal",2015,5,3,1,1,0,1,0,6
"Popular","Granizal",2015,6,0,0,2,0,0,1,3
"Popular","Granizal",2015,7,0,1,4,0,1,0,6
"Popular","Granizal",2015,8,1,1,2,0,3,0,7
